date,restaurant_type,menu_item_name,meal_type,weather_condition,typical_ingredient_cost,actual_selling_price,quantity_sold,has_promotion,special_event,waste_quantity,waste_ratio,day_of_week,month,quarter,week_of_year,is_weekend,menu_item_name_enc,meal_type_enc,weather_condition_enc
2024-07-11,Food Stall,Chicken Rice,Lunch,Cloudy,4.0,8.48,311,1,0,24,0.0772,3,7,3,28,0,3,2,0
2024-07-11,Food Stall,Chicken Rice,Lunch,Sunny,4.0,11.96,233,0,0,13,0.0558,3,7,3,28,0,3,2,2
2024-07-11,Food Stall,Kaya Toast Set,Breakfast,Cloudy,2.8,9.34,320,0,0,17,0.0531,3,7,3,28,0,4,0,0
2024-07-11,Food Stall,Kaya Toast Set,Breakfast,Rainy,2.8,8.87,404,0,0,18,0.0446,3,7,3,28,0,4,0,1
2024-07-11,Food Stall,Roti Canai,Dinner,Sunny,0.8,2.66,289,0,0,17,0.0588,3,7,3,28,0,7,1,2
2024-07-12,Food Stall,Beef Rendang,Lunch,Rainy,9.0,23.12,183,1,0,21,0.1148,4,7,3,28,0,0,2,1
2024-07-12,Food Stall,Cendol,Dinner,Sunny,2.0,7.04,163,0,0,17,0.1043,4,7,3,28,0,1,1,2
2024-07-12,Food Stall,Cendol,Lunch,Sunny,2.0,5.16,405,0,0,51,0.1259,4,7,3,28,0,1,2,2
2024-07-12,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,8.6,355,0,0,13,0.0366,4,7,3,28,0,4,0,2
2024-07-12,Food Stall,Laksa,Lunch,Sunny,4.5,19.63,112,0,0,10,0.0893,4,7,3,28,0,5,2,2
2024-07-12,Food Stall,Nasi Lemak,Breakfast,Sunny,2.5,8.56,365,0,0,24,0.0658,4,7,3,28,0,6,0,2
2024-07-12,Food Stall,Roti Canai,Breakfast,Cloudy,0.8,2.63,213,0,0,14,0.0657,4,7,3,28,0,7,0,0
2024-07-12,Food Stall,Roti Canai,Dinner,Cloudy,0.8,2.47,331,0,0,22,0.0665,4,7,3,28,0,7,1,0
2024-07-12,Food Stall,Tandoori Chicken,Dinner,Rainy,7.0,29.0,66,0,0,9,0.1364,4,7,3,28,0,8,1,1
2024-07-12,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,27.07,65,0,0,8,0.1231,4,7,3,28,0,8,1,2
2024-07-12,Food Stall,Teh Tarik,Dinner,Sunny,0.9,3.34,209,0,0,12,0.0574,4,7,3,28,0,9,1,2
2024-07-12,Food Stall,Teh Tarik,Lunch,Cloudy,0.9,2.43,516,0,0,33,0.064,4,7,3,28,0,9,2,0
2024-07-13,Food Stall,Beef Rendang,Dinner,Rainy,9.0,24.89,274,0,0,28,0.1022,5,7,3,28,1,0,1,1
2024-07-13,Food Stall,Cendol,Lunch,Sunny,2.0,6.64,501,0,0,64,0.1277,5,7,3,28,1,1,2,2
2024-07-13,Food Stall,Char Kway Teow,Dinner,Sunny,5.0,21.83,82,0,0,8,0.0976,5,7,3,28,1,2,1,2
2024-07-13,Food Stall,Char Kway Teow,Lunch,Cloudy,5.0,12.81,402,1,0,36,0.0896,5,7,3,28,1,2,2,0
2024-07-13,Food Stall,Chicken Rice,Lunch,Rainy,4.0,11.37,323,0,0,31,0.096,5,7,3,28,1,3,2,1
2024-07-13,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,7.07,1183,1,0,45,0.038,5,7,3,28,1,4,0,2
2024-07-13,Food Stall,Laksa,Lunch,Sunny,4.5,14.82,168,0,0,17,0.1012,5,7,3,28,1,5,2,2
2024-07-13,Food Stall,Nasi Lemak,Breakfast,Sunny,2.5,7.14,490,0,0,32,0.0653,5,7,3,28,1,6,0,2
2024-07-13,Food Stall,Roti Canai,Breakfast,Cloudy,0.8,2.74,315,0,0,13,0.0413,5,7,3,28,1,7,0,0
2024-07-13,Food Stall,Roti Canai,Breakfast,Sunny,0.8,2.1,434,0,0,20,0.0461,5,7,3,28,1,7,0,2
2024-07-13,Food Stall,Roti Canai,Dinner,Cloudy,0.8,2.55,423,0,0,23,0.0544,5,7,3,28,1,7,1,0
2024-07-13,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,21.85,362,0,0,36,0.0994,5,7,3,28,1,8,1,2
2024-07-13,Food Stall,Teh Tarik,Breakfast,Cloudy,0.9,2.3,1747,1,0,89,0.0509,5,7,3,28,1,9,0,0
2024-07-13,Food Stall,Teh Tarik,Lunch,Sunny,0.9,2.84,744,0,0,37,0.0497,5,7,3,28,1,9,2,2
2024-07-14,Food Stall,Roti Canai,Dinner,Cloudy,0.8,2.73,469,0,0,14,0.0299,6,7,3,28,1,7,1,0
2024-07-14,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,31.79,77,0,0,9,0.1169,6,7,3,28,1,8,1,0
2024-07-14,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,29.96,106,0,0,11,0.1038,6,7,3,28,1,8,1,2
2024-07-14,Food Stall,Teh Tarik,Dinner,Sunny,0.9,2.31,573,0,0,49,0.0855,6,7,3,28,1,9,1,2
2024-07-14,Food Stall,Teh Tarik,Lunch,Cloudy,0.9,2.96,686,0,0,51,0.0743,6,7,3,28,1,9,2,0
2024-07-14,Food Stall,Teh Tarik,Lunch,Sunny,0.9,2.86,582,0,0,48,0.0825,6,7,3,28,1,9,2,2
2024-07-15,Food Stall,Cendol,Dinner,Sunny,2.0,7.22,196,0,0,24,0.1224,0,7,3,29,0,1,1,2
2024-07-15,Food Stall,Cendol,Lunch,Rainy,2.0,5.93,277,0,0,37,0.1336,0,7,3,29,0,1,2,1
2024-07-15,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,7.5,259,0,0,6,0.0232,0,7,3,29,0,4,0,2
2024-07-15,Food Stall,Nasi Lemak,Breakfast,Rainy,2.5,8.54,364,0,0,32,0.0879,0,7,3,29,0,6,0,1
2024-07-15,Food Stall,Nasi Lemak,Lunch,Cloudy,2.5,8.56,222,0,0,18,0.0811,0,7,3,29,0,6,2,0
2024-07-15,Food Stall,Roti Canai,Breakfast,Sunny,0.8,2.44,603,0,0,23,0.0381,0,7,3,29,0,7,0,2
2024-07-15,Food Stall,Roti Canai,Dinner,Cloudy,0.8,2.29,722,1,0,24,0.0332,0,7,3,29,0,7,1,0
2024-07-15,Food Stall,Roti Canai,Dinner,Sunny,0.8,2.36,246,0,0,11,0.0447,0,7,3,29,0,7,1,2
2024-07-15,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,26.52,230,0,0,26,0.113,0,7,3,29,0,8,1,0
2024-07-15,Food Stall,Tandoori Chicken,Dinner,Rainy,7.0,20.7,490,1,0,43,0.0878,0,7,3,29,0,8,1,1
2024-07-15,Food Stall,Teh Tarik,Breakfast,Cloudy,0.9,2.41,398,0,0,30,0.0754,0,7,3,29,0,9,0,0
2024-07-16,Food Stall,Cendol,Dinner,Sunny,2.0,6.69,148,0,0,21,0.1419,1,7,3,29,0,1,1,2
2024-07-16,Food Stall,Cendol,Lunch,Rainy,2.0,7.14,280,0,1,34,0.1214,1,7,3,29,0,1,2,1
2024-07-16,Food Stall,Kaya Toast Set,Breakfast,Cloudy,2.8,10.98,212,0,0,7,0.033,1,7,3,29,0,4,0,0
2024-07-16,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,7.24,482,0,0,27,0.056,1,7,3,29,0,4,0,2
2024-07-16,Food Stall,Nasi Lemak,Lunch,Cloudy,2.5,7.32,295,0,0,18,0.061,1,7,3,29,0,6,2,0
2024-07-16,Food Stall,Teh Tarik,Dinner,Cloudy,0.9,2.13,931,1,1,32,0.0344,1,7,3,29,0,9,1,0
2024-07-16,Food Stall,Teh Tarik,Lunch,Cloudy,0.9,1.99,1001,1,0,75,0.0749,1,7,3,29,0,9,2,0
2024-07-17,Food Stall,Beef Rendang,Lunch,Sunny,9.0,33.99,143,0,0,12,0.0839,2,7,3,29,0,0,2,2
2024-07-17,Food Stall,Cendol,Dinner,Rainy,2.0,7.1,126,0,0,18,0.1429,2,7,3,29,0,1,1,1
2024-07-17,Food Stall,Cendol,Lunch,Sunny,2.0,7.58,230,0,0,25,0.1087,2,7,3,29,0,1,2,2
2024-07-17,Food Stall,Nasi Lemak,Breakfast,Sunny,2.5,7.91,375,0,0,37,0.0987,2,7,3,29,0,6,0,2
2024-07-17,Food Stall,Roti Canai,Dinner,Cloudy,0.8,2.25,247,0,0,14,0.0567,2,7,3,29,0,7,1,0
2024-07-17,Food Stall,Roti Canai,Dinner,Sunny,0.8,2.58,141,0,0,10,0.0709,2,7,3,29,0,7,1,2
2024-07-17,Food Stall,Teh Tarik,Breakfast,Cloudy,0.9,1.72,1207,1,0,62,0.0514,2,7,3,29,0,9,0,0
2024-07-17,Food Stall,Teh Tarik,Lunch,Sunny,0.9,2.75,362,0,0,29,0.0801,2,7,3,29,0,9,2,2
2024-07-18,Food Stall,Beef Rendang,Dinner,Sunny,9.0,40.38,105,0,0,9,0.0857,3,7,3,29,0,0,1,2
2024-07-18,Food Stall,Beef Rendang,Lunch,Rainy,9.0,36.96,121,0,0,12,0.0992,3,7,3,29,0,0,2,1
2024-07-18,Food Stall,Cendol,Dinner,Cloudy,2.0,6.26,494,1,0,44,0.0891,3,7,3,29,0,1,1,0
2024-07-18,Food Stall,Cendol,Lunch,Cloudy,2.0,6.94,514,0,0,68,0.1323,3,7,3,29,0,1,2,0
2024-07-18,Food Stall,Kaya Toast Set,Breakfast,Cloudy,2.8,10.31,175,0,0,10,0.0571,3,7,3,29,0,4,0,0
2024-07-18,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,9.46,254,0,0,9,0.0354,3,7,3,29,0,4,0,2
2024-07-18,Food Stall,Nasi Lemak,Breakfast,Sunny,2.5,5.97,529,1,0,41,0.0775,3,7,3,29,0,6,0,2
2024-07-18,Food Stall,Roti Canai,Breakfast,Rainy,0.8,2.12,464,0,0,36,0.0776,3,7,3,29,0,7,0,1
2024-07-19,Food Stall,Cendol,Dinner,Cloudy,2.0,6.07,304,0,0,41,0.1349,4,7,3,29,0,1,1,0
2024-07-19,Food Stall,Cendol,Dinner,Rainy,2.0,7.95,119,0,0,19,0.1597,4,7,3,29,0,1,1,1
2024-07-19,Food Stall,Cendol,Lunch,Rainy,2.0,6.79,129,0,0,18,0.1395,4,7,3,29,0,1,2,1
2024-07-19,Food Stall,Kaya Toast Set,Breakfast,Rainy,2.8,9.29,151,0,0,9,0.0596,4,7,3,29,0,4,0,1
2024-07-19,Food Stall,Laksa,Lunch,Rainy,4.5,11.43,328,1,0,41,0.125,4,7,3,29,0,5,2,1
2024-07-19,Food Stall,Nasi Lemak,Lunch,Sunny,2.5,8.78,253,0,0,22,0.087,4,7,3,29,0,6,2,2
2024-07-19,Food Stall,Roti Canai,Breakfast,Cloudy,0.8,2.33,581,0,0,25,0.043,4,7,3,29,0,7,0,0
2024-07-19,Food Stall,Roti Canai,Breakfast,Sunny,0.8,2.57,386,0,0,19,0.0492,4,7,3,29,0,7,0,2
2024-07-19,Food Stall,Teh Tarik,Dinner,Rainy,0.9,3.14,282,0,0,26,0.0922,4,7,3,29,0,9,1,1
2024-07-19,Food Stall,Teh Tarik,Lunch,Cloudy,0.9,2.77,407,0,0,29,0.0713,4,7,3,29,0,9,2,0
2024-07-20,Food Stall,Beef Rendang,Dinner,Cloudy,9.0,39.25,46,0,0,4,0.087,5,7,3,29,1,0,1,0
2024-07-20,Food Stall,Cendol,Lunch,Rainy,2.0,6.1,705,0,0,116,0.1645,5,7,3,29,1,1,2,1
2024-07-20,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,8.54,445,0,0,12,0.027,5,7,3,29,1,4,0,2
2024-07-20,Food Stall,Roti Canai,Breakfast,Sunny,0.8,2.24,1141,0,0,37,0.0324,5,7,3,29,1,7,0,2
2024-07-20,Food Stall,Roti Canai,Dinner,Cloudy,0.8,2.29,634,0,1,29,0.0457,5,7,3,29,1,7,1,0
2024-07-20,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,22.2,334,1,0,28,0.0838,5,7,3,29,1,8,1,0
2024-07-20,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,20.29,347,0,0,40,0.1153,5,7,3,29,1,8,1,2
2024-07-20,Food Stall,Teh Tarik,Breakfast,Sunny,0.9,1.58,1079,1,0,59,0.0547,5,7,3,29,1,9,0,2
2024-07-20,Food Stall,Teh Tarik,Dinner,Rainy,0.9,2.79,372,0,0,28,0.0753,5,7,3,29,1,9,1,1
2024-07-21,Food Stall,Beef Rendang,Dinner,Cloudy,9.0,34.29,143,0,0,13,0.0909,6,7,3,29,1,0,1,0
2024-07-21,Food Stall,Chicken Rice,Lunch,Sunny,4.0,12.12,177,0,0,15,0.0847,6,7,3,29,1,3,2,2
2024-07-21,Food Stall,Kaya Toast Set,Breakfast,Rainy,2.8,4.68,646,1,0,36,0.0557,6,7,3,29,1,4,0,1
2024-07-21,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,7.37,818,1,0,35,0.0428,6,7,3,29,1,4,0,2
2024-07-21,Food Stall,Nasi Lemak,Breakfast,Rainy,2.5,5.53,491,1,0,34,0.0692,6,7,3,29,1,6,0,1
2024-07-21,Food Stall,Roti Canai,Breakfast,Sunny,0.8,2.64,731,0,0,46,0.0629,6,7,3,29,1,7,0,2
2024-07-21,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,29.35,47,0,0,5,0.1064,6,7,3,29,1,8,1,2
2024-07-21,Food Stall,Teh Tarik,Breakfast,Sunny,0.9,3.01,812,0,0,63,0.0776,6,7,3,29,1,9,0,2
2024-07-22,Food Stall,Cendol,Dinner,Cloudy,2.0,7.05,117,0,0,13,0.1111,0,7,3,30,0,1,1,0
2024-07-22,Food Stall,Cendol,Dinner,Sunny,2.0,5.72,290,0,0,38,0.131,0,7,3,30,0,1,1,2
2024-07-22,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,7.63,360,0,0,13,0.0361,0,7,3,30,0,4,0,2
2024-07-22,Food Stall,Nasi Lemak,Lunch,Sunny,2.5,9.77,192,0,0,13,0.0677,0,7,3,30,0,6,2,2
2024-07-22,Food Stall,Teh Tarik,Lunch,Rainy,0.9,3.59,239,0,0,16,0.0669,0,7,3,30,0,9,2,1
2024-07-23,Food Stall,Beef Rendang,Dinner,Cloudy,9.0,29.58,139,0,0,15,0.1079,1,7,3,30,0,0,1,0
2024-07-23,Food Stall,Cendol,Dinner,Cloudy,2.0,8.4,33,0,0,4,0.1212,1,7,3,30,0,1,1,0
2024-07-23,Food Stall,Cendol,Lunch,Cloudy,2.0,7.89,207,0,0,21,0.1014,1,7,3,30,0,1,2,0
2024-07-23,Food Stall,Chicken Rice,Dinner,Cloudy,4.0,13.82,264,0,0,20,0.0758,1,7,3,30,0,3,1,0
2024-07-23,Food Stall,Kaya Toast Set,Breakfast,Cloudy,2.8,9.2,255,0,0,11,0.0431,1,7,3,30,0,4,0,0
2024-07-23,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,8.01,521,0,0,19,0.0365,1,7,3,30,0,4,0,2
2024-07-23,Food Stall,Laksa,Lunch,Cloudy,4.5,17.47,157,0,0,15,0.0955,1,7,3,30,0,5,2,0
2024-07-23,Food Stall,Laksa,Lunch,Sunny,4.5,17.37,387,0,0,43,0.1111,1,7,3,30,0,5,2,2
2024-07-23,Food Stall,Roti Canai,Breakfast,Rainy,0.8,2.74,183,0,0,9,0.0492,1,7,3,30,0,7,0,1
2024-07-23,Food Stall,Roti Canai,Breakfast,Sunny,0.8,1.9,690,1,0,38,0.0551,1,7,3,30,0,7,0,2
2024-07-23,Food Stall,Roti Canai,Dinner,Sunny,0.8,2.54,202,0,0,11,0.0545,1,7,3,30,0,7,1,2
2024-07-23,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,30.77,35,0,0,3,0.0857,1,7,3,30,0,8,1,0
2024-07-23,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,26.59,101,0,0,10,0.099,1,7,3,30,0,8,1,2
2024-07-23,Food Stall,Teh Tarik,Lunch,Sunny,0.9,2.62,816,0,0,49,0.06,1,7,3,30,0,9,2,2
2024-07-24,Food Stall,Cendol,Lunch,Cloudy,2.0,6.9,284,0,0,30,0.1056,2,7,3,30,0,1,2,0
2024-07-24,Food Stall,Cendol,Lunch,Sunny,2.0,6.61,283,0,0,29,0.1025,2,7,3,30,0,1,2,2
2024-07-24,Food Stall,Laksa,Lunch,Sunny,4.5,15.88,168,0,0,18,0.1071,2,7,3,30,0,5,2,2
2024-07-24,Food Stall,Nasi Lemak,Lunch,Rainy,2.5,8.76,50,0,0,6,0.12,2,7,3,30,0,6,2,1
2024-07-24,Food Stall,Roti Canai,Dinner,Sunny,0.8,2.44,488,0,1,17,0.0348,2,7,3,30,0,7,1,2
2024-07-24,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,23.21,271,0,0,23,0.0849,2,7,3,30,0,8,1,0
2024-07-24,Food Stall,Tandoori Chicken,Dinner,Rainy,7.0,26.51,227,0,0,28,0.1233,2,7,3,30,0,8,1,1
2024-07-24,Food Stall,Teh Tarik,Breakfast,Sunny,0.9,1.83,872,1,0,47,0.0539,2,7,3,30,0,9,0,2
2024-07-25,Food Stall,Beef Rendang,Dinner,Sunny,9.0,31.04,10,0,1,1,0.1,3,7,3,30,0,0,1,2
2024-07-25,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,10.36,199,0,0,8,0.0402,3,7,3,30,0,4,0,2
2024-07-25,Food Stall,Roti Canai,Dinner,Cloudy,0.8,2.55,318,0,1,18,0.0566,3,7,3,30,0,7,1,0
2024-07-25,Food Stall,Roti Canai,Dinner,Sunny,0.8,2.39,312,0,1,11,0.0353,3,7,3,30,0,7,1,2
2024-07-25,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,24.79,387,0,0,46,0.1189,3,7,3,30,0,8,1,0
2024-07-25,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,27.1,166,0,1,14,0.0843,3,7,3,30,0,8,1,2
2024-07-25,Food Stall,Teh Tarik,Breakfast,Cloudy,0.9,2.92,818,0,0,49,0.0599,3,7,3,30,0,9,0,0
2024-07-25,Food Stall,Teh Tarik,Breakfast,Sunny,0.9,2.82,510,0,0,36,0.0706,3,7,3,30,0,9,0,2
2024-07-26,Food Stall,Beef Rendang,Dinner,Sunny,9.0,37.83,43,0,0,4,0.093,4,7,3,30,0,0,1,2
2024-07-26,Food Stall,Cendol,Lunch,Sunny,2.0,7.85,179,0,0,20,0.1117,4,7,3,30,0,1,2,2
2024-07-26,Food Stall,Char Kway Teow,Dinner,Rainy,5.0,21.06,30,0,0,3,0.1,4,7,3,30,0,2,1,1
2024-07-26,Food Stall,Kaya Toast Set,Breakfast,Cloudy,2.8,8.44,525,0,0,12,0.0229,4,7,3,30,0,4,0,0
2024-07-26,Food Stall,Nasi Lemak,Lunch,Cloudy,2.5,7.16,341,0,0,23,0.0674,4,7,3,30,0,6,2,0
2024-07-26,Food Stall,Nasi Lemak,Lunch,Sunny,2.5,6.01,606,1,0,43,0.071,4,7,3,30,0,6,2,2
2024-07-26,Food Stall,Roti Canai,Breakfast,Sunny,0.8,2.43,565,0,0,24,0.0425,4,7,3,30,0,7,0,2
2024-07-26,Food Stall,Tandoori Chicken,Dinner,Rainy,7.0,31.85,66,0,0,8,0.1212,4,7,3,30,0,8,1,1
2024-07-26,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,23.36,350,0,0,33,0.0943,4,7,3,30,0,8,1,2
2024-07-26,Food Stall,Teh Tarik,Breakfast,Sunny,0.9,2.34,570,0,0,48,0.0842,4,7,3,30,0,9,0,2
2024-07-26,Food Stall,Teh Tarik,Dinner,Cloudy,0.9,2.55,271,0,0,23,0.0849,4,7,3,30,0,9,1,0
2024-07-26,Food Stall,Teh Tarik,Dinner,Rainy,0.9,3.68,92,0,0,8,0.087,4,7,3,30,0,9,1,1
2024-07-27,Food Stall,Beef Rendang,Lunch,Cloudy,9.0,34.27,217,0,1,11,0.0507,5,7,3,30,1,0,2,0
2024-07-27,Food Stall,Cendol,Dinner,Cloudy,2.0,6.39,334,0,0,46,0.1377,5,7,3,30,1,1,1,0
2024-07-27,Food Stall,Cendol,Lunch,Sunny,2.0,5.26,846,1,0,78,0.0922,5,7,3,30,1,1,2,2
2024-07-27,Food Stall,Char Kway Teow,Lunch,Sunny,5.0,16.53,182,0,0,19,0.1044,5,7,3,30,1,2,2,2
2024-07-27,Food Stall,Kaya Toast Set,Breakfast,Cloudy,2.8,8.61,576,0,0,15,0.026,5,7,3,30,1,4,0,0
2024-07-27,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,6.38,1446,1,0,70,0.0484,5,7,3,30,1,4,0,2
2024-07-27,Food Stall,Roti Canai,Dinner,Cloudy,0.8,2.03,440,0,0,13,0.0295,5,7,3,30,1,7,1,0
2024-07-27,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,30.85,90,0,0,9,0.1,5,7,3,30,1,8,1,0
2024-07-27,Food Stall,Teh Tarik,Lunch,Sunny,0.9,2.65,1813,0,0,146,0.0805,5,7,3,30,1,9,2,2
2024-07-28,Food Stall,Cendol,Dinner,Cloudy,2.0,6.31,239,0,0,29,0.1213,6,7,3,30,1,1,1,0
2024-07-28,Food Stall,Cendol,Lunch,Cloudy,2.0,3.92,515,1,0,44,0.0854,6,7,3,30,1,1,2,0
2024-07-28,Food Stall,Cendol,Lunch,Sunny,2.0,5.92,519,0,0,60,0.1156,6,7,3,30,1,1,2,2
2024-07-28,Food Stall,Kaya Toast Set,Breakfast,Rainy,2.8,9.52,363,0,0,17,0.0468,6,7,3,30,1,4,0,1
2024-07-28,Food Stall,Roti Canai,Breakfast,Sunny,0.8,2.65,1142,0,0,36,0.0315,6,7,3,30,1,7,0,2
2024-07-28,Food Stall,Roti Canai,Dinner,Cloudy,0.8,2.18,413,0,0,17,0.0412,6,7,3,30,1,7,1,0
2024-07-28,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,25.27,19,0,0,2,0.1053,6,7,3,30,1,8,1,0
2024-07-28,Food Stall,Tandoori Chicken,Dinner,Rainy,7.0,24.2,228,0,0,33,0.1447,6,7,3,30,1,8,1,1
2024-07-28,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,28.29,22,0,0,2,0.0909,6,7,3,30,1,8,1,2
2024-07-28,Food Stall,Teh Tarik,Dinner,Cloudy,0.9,2.88,632,0,0,33,0.0522,6,7,3,30,1,9,1,0
2024-07-28,Food Stall,Teh Tarik,Lunch,Cloudy,0.9,3.06,453,0,0,26,0.0574,6,7,3,30,1,9,2,0
2024-07-28,Food Stall,Teh Tarik,Lunch,Sunny,0.9,2.47,628,0,0,41,0.0653,6,7,3,30,1,9,2,2
2024-07-29,Food Stall,Cendol,Dinner,Rainy,2.0,7.35,39,0,0,5,0.1282,0,7,3,31,0,1,1,1
2024-07-29,Food Stall,Cendol,Lunch,Cloudy,2.0,9.11,84,0,0,9,0.1071,0,7,3,31,0,1,2,0
2024-07-29,Food Stall,Cendol,Lunch,Sunny,2.0,5.61,381,1,0,46,0.1207,0,7,3,31,0,1,2,2
2024-07-29,Food Stall,Chicken Rice,Lunch,Cloudy,4.0,13.72,146,0,0,13,0.089,0,7,3,31,0,3,2,0
2024-07-29,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,8.62,228,0,0,13,0.057,0,7,3,31,0,4,0,2
2024-07-29,Food Stall,Laksa,Lunch,Sunny,4.5,16.33,215,0,0,23,0.107,0,7,3,31,0,5,2,2
2024-07-29,Food Stall,Nasi Lemak,Breakfast,Cloudy,2.5,8.08,231,0,0,21,0.0909,0,7,3,31,0,6,0,0
2024-07-29,Food Stall,Roti Canai,Breakfast,Rainy,0.8,2.46,500,0,0,23,0.046,0,7,3,31,0,7,0,1
2024-07-29,Food Stall,Roti Canai,Breakfast,Sunny,0.8,2.61,259,0,0,11,0.0425,0,7,3,31,0,7,0,2
2024-07-29,Food Stall,Tandoori Chicken,Dinner,Rainy,7.0,28.45,397,0,1,34,0.0856,0,7,3,31,0,8,1,1
2024-07-29,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,25.66,89,0,0,9,0.1011,0,7,3,31,0,8,1,2
2024-07-29,Food Stall,Teh Tarik,Breakfast,Sunny,0.9,2.52,589,0,0,38,0.0645,0,7,3,31,0,9,0,2
2024-07-29,Food Stall,Teh Tarik,Lunch,Rainy,0.9,3.51,73,0,0,5,0.0685,0,7,3,31,0,9,2,1
2024-07-30,Food Stall,Beef Rendang,Lunch,Sunny,9.0,31.67,82,0,0,6,0.0732,1,7,3,31,0,0,2,2
2024-07-30,Food Stall,Char Kway Teow,Lunch,Cloudy,5.0,19.13,214,0,0,16,0.0748,1,7,3,31,0,2,2,0
2024-07-30,Food Stall,Kaya Toast Set,Breakfast,Cloudy,2.8,7.45,427,0,0,24,0.0562,1,7,3,31,0,4,0,0
2024-07-30,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,8.25,583,0,0,20,0.0343,1,7,3,31,0,4,0,2
2024-07-30,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,22.45,238,0,0,26,0.1092,1,7,3,31,0,8,1,2
2024-07-30,Food Stall,Teh Tarik,Lunch,Sunny,0.9,3.23,387,0,0,20,0.0517,1,7,3,31,0,9,2,2
2024-07-31,Food Stall,Beef Rendang,Dinner,Cloudy,9.0,35.33,25,0,0,2,0.08,2,7,3,31,0,0,1,0
2024-07-31,Food Stall,Cendol,Dinner,Sunny,2.0,6.14,399,1,0,37,0.0927,2,7,3,31,0,1,1,2
2024-07-31,Food Stall,Cendol,Lunch,Cloudy,2.0,6.57,275,0,0,28,0.1018,2,7,3,31,0,1,2,0
2024-07-31,Food Stall,Char Kway Teow,Lunch,Sunny,5.0,22.74,69,0,0,7,0.1014,2,7,3,31,0,2,2,2
2024-07-31,Food Stall,Laksa,Lunch,Sunny,4.5,20.47,92,0,0,7,0.0761,2,7,3,31,0,5,2,2
2024-07-31,Food Stall,Roti Canai,Breakfast,Rainy,0.8,2.57,204,0,0,13,0.0637,2,7,3,31,0,7,0,1
2024-07-31,Food Stall,Roti Canai,Dinner,Cloudy,0.8,3.16,150,0,0,5,0.0333,2,7,3,31,0,7,1,0
2024-07-31,Food Stall,Roti Canai,Dinner,Sunny,0.8,2.73,348,0,0,15,0.0431,2,7,3,31,0,7,1,2
2024-07-31,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,26.94,204,0,0,24,0.1176,2,7,3,31,0,8,1,2
2024-08-01,Food Stall,Kaya Toast Set,Breakfast,Cloudy,2.8,6.25,654,1,0,25,0.0382,3,8,3,31,0,4,0,0
2024-08-01,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,7.83,632,0,0,35,0.0554,3,8,3,31,0,4,0,2
2024-08-01,Food Stall,Nasi Lemak,Breakfast,Cloudy,2.5,6.54,506,0,0,31,0.0613,3,8,3,31,0,6,0,0
2024-08-01,Food Stall,Roti Canai,Breakfast,Cloudy,0.8,2.34,1422,0,0,57,0.0401,3,8,3,31,0,7,0,0
2024-08-01,Food Stall,Roti Canai,Dinner,Cloudy,0.8,2.2,1361,1,0,56,0.0411,3,8,3,31,0,7,1,0
2024-08-01,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,27.67,113,0,0,10,0.0885,3,8,3,31,0,8,1,0
2024-08-01,Food Stall,Teh Tarik,Breakfast,Rainy,0.9,2.78,1440,0,0,140,0.0972,3,8,3,31,0,9,0,1
2024-08-02,Food Stall,Beef Rendang,Dinner,Sunny,9.0,24.36,272,0,0,29,0.1066,4,8,3,31,0,0,1,2
